,text,label_num
10689,Congratulations! You've been selected for a $1000 gift card.,2
10690,"Sharing access to a useful network, thought you might benefit.",2
10691,"Hi team, the deployment has been successfully completed. All systems are live and functioning as expected.",0
10692,let’s go,0
10693,"Hi team, the deployment has been successfully completed. All systems are live and functioning as expected.",0
10694,Try our AI writing tool for free!,1
10695,The drug-free youth awareness program has been rescheduled to next Friday. Please bring your ID.,0
10696,Transform your workflow with our integrated project management tools. Thousands of teams already switched.,1
10697,Let me know if you'd like more info. No pressure at all.,2
10698,Please find the attached pamphlet for our mental health and substance abuse support group. It’s free for all students.,0
10699,reach soon,0
10700,"Improve your sleep naturally. Our wellness products are backed by science and used by over 100,000 satisfied customers.",1
10701,send it,0
10702,You may find this opportunity relevant to your interests.,2
10703,"Join our newsletter and enjoy weekly insights, tools, and premium discounts tailored for working professionals.",1
10704,Your OTP is 778899 — do not share it with anyone.,2
10705,Transform your workflow with our integrated project management tools. Thousands of teams already switched.,1
10706,Level up your coding with our new online course.,1
10707,"Hi team, the deployment has been successfully completed. All systems are live and functioning as expected.",0
10708,Upgrade your workspace with premium chairs today.,1
10709,msg me,0
10710,Click to verify and win a PlayStation 5 today.,2
10711,The drug-free youth awareness program has been rescheduled to next Friday.,0
10712,Click to verify and win a PlayStation 5 today.,2
10713,Upgrade your workspace with premium chairs today.,1
10714,Your sexual addiction recovery session is confirmed for tomorrow at 10 AM. Please bring your ID.,0
10715,"Improve your sleep naturally. Our wellness products are backed by science and used by over 100,000 satisfied customers.",1
10716,Your submission for the scholarship program has been received. We’ll notify you of the results via email.,0
10717,Your sexual addiction recovery session is confirmed for tomorrow at 10 AM. Please bring your ID.,0
10718,Please find the attached pamphlet for our mental health and substance abuse support group.,0
10719,You may find this opportunity relevant to your interests.,2
10720,Try our AI writing tool for free!,1
10721,Let me know if you'd like more info. No pressure at all.,2
10722,Your OTP is 778899 — do not share it with anyone.,2
10723,send it,0
10724,The report on user analytics is ready. Check the shared drive for access and review before our next sync-up.,0
10725,Upgrade your workspace with premium chairs today.,1
10726,hey there,0
10727,Thanks for your feedback on the recent wellness session. We’ll incorporate your suggestions in future events.,0
10728,You may find this opportunity relevant to your interests.,2
10729,Looking for eco-friendly essentials? Explore our curated collection of sustainable products for your home and office.,1
10730,Your submission for the scholarship program has been received. We’ll notify you of the results via email.,0
10731,Upgrade your workspace with premium chairs today.,1
10732,The drug-free youth awareness program has been rescheduled to next Friday. Please bring your ID.,0
10733,Looking for eco-friendly essentials? Explore our curated collection of sustainable products for your home and office.,1
10734,Your OTP is 778899 — do not share it with anyone.,2
10735,Congratulations! You've been selected for a $1000 gift card.,2
10736,just checking in,0
10737,Your submission for the scholarship program has been received. We’ll notify you of the results via email.,0
10738,Your OTP is 778899 — do not share it with anyone.,2
10739,Your submission for the scholarship program has been received. We’ll notify you of the results via email.,0
10740,Please find the attached pamphlet for our mental health and substance abuse support group. Contact us for schedule changes.,0
10741,The drug-free youth awareness program has been rescheduled to next Friday. Please bring your ID.,0
10742,Upgrade your workspace with premium chairs today.,1
10743,Buy 1 get 1 on all summer essentials — shop now!,1
10744,Limited offer: Redeem your exclusive vacation package now!,2
10745,The report on user analytics is ready. Check the shared drive for access and review before our next sync-up.,0
10746,Limited offer: Redeem your exclusive vacation package now!,2
10747,The report on user analytics is ready. Check the shared drive for access and review before our next sync-up.,0
10748,Please find attached the meeting agenda for tomorrow's quarterly review. Let me know if you have any updates.,0
10749,You may find this opportunity relevant to your interests.,2
10750,The report on user analytics is ready. Check the shared drive for access and review before our next sync-up.,0
10751,"Improve your sleep naturally. Our wellness products are backed by science and used by over 100,000 satisfied customers.",1
10752,Congratulations! You've been selected for a $1000 gift card.,2
